target,word,similarity
sandō,shinto,0.4007337689
aware,evoke,0.4413781762
aware,convey,0.437302798
aware,transience,0.4258033931
aware,intentional,0.4099703431
aware,void,0.3990471959
aware,feeling,0.3966200948
aware,answer,0.386821121
aware,communicate,0.382422775
aware,creative,0.3808386922
aware,inclusion,0.3802715838
honden,shrine,0.5403149128
honden,shinmei,0.539432168
honden,enshrine,0.5050206184
honden,rōmon,0.497828573
honden,haiden,0.4973344505
honden,hachiman,0.4966513216
honden,jinja,0.4863539338
honden,ise,0.4800786972
honden,zukuri,0.4742124677
honden,sandō,0.4699055254
chashitsu,teahouse,0.609444499
chashitsu,chanoyu,0.5397823453
chashitsu,shoin,0.5321456194
chashitsu,tea,0.5250999331
chashitsu,dōjinsai,0.479732275
chashitsu,plantation,0.4711954296
chashitsu,tatami,0.4629889429
chashitsu,room,0.4588510394
chashitsu,mat,0.4516967535
chashitsu,tokonoma,0.4512562156
karesansui,waterfall,0.4452487826
karesansui,sand,0.4374041557
karesansui,ryōan,0.4127511978
karesansui,horai,0.3975140154
karesansui,undeniable,0.3810902238
karesansui,pond,0.3765425384
karesansui,promenade,0.3761197925
karesansui,arashiyama,0.3730050027
karesansui,definitely,0.3707739711
karesansui,butsuden,0.3491048217
