target,word,similarity
doma,medianum,0.6312232614
doma,kitchen,0.615903616
doma,tooriniwa,0.6115629077
doma,floor,0.6039592624
doma,sleeping,0.6019461155
doma,tōriniwa,0.5870680213
doma,rear,0.5597597957
genkan,sleeping,0.5795059204
genkan,antechamber,0.5713477731
genkan,oku,0.5536546111
genkan,irori,0.5499430299
genkan,mise,0.5360910892
genkan,doma,0.5261623859
genkan,naka,0.5152546167
genkan,hearth,0.5127366185
genkan,foyer,0.5022257566
genkan,toko,0.4970863163
tomeishi,sekimori,0.5849341154
tomeishi,ishi,0.5311192274
tomeishi,tsukubai,0.4921884239
tomeishi,tobi,0.4762869775
tomeishi,ikezuishi,0.467551291
tomeishi,bucket,0.4608429968
tomeishi,cafe,0.4583638608
tomeishi,pathway,0.4329411685
tomeishi,swinge,0.4270441234
tomeishi,stay,0.4266635478
ikezuishi,malicious,0.6093776226
ikezuishi,ikezu,0.592551887
ikezuishi,tomeishi,0.4675512612
ikezuishi,stepping,0.4652343094
ikezuishi,donot,0.4570825398
ikezuishi,homeowner,0.4484467804
ikezuishi,mean,0.4409967065
ikezuishi,crisscross,0.4382461905
ikezuishi,fishing,0.4326795936
ikezuishi,stay,0.4243348241
shakkei,scenery,0.8035876155
shakkei,borrow,0.6236158013
shakkei,ikedori,0.6053315997
shakkei,yuanye,0.6041965485
shakkei,pogue,0.5544091463
shakkei,yard,0.5413122773
shakkei,landscape,0.5321704149
shakkei,unexpected,0.5302677751
shakkei,yarding,0.5231510997
shakkei,conclusive,0.479896605
roji,chashitsu,0.4987147152
roji,chanoyu,0.4965539575
roji,tea,0.4859399796
roji,stroll,0.4828466773
roji,ceremony,0.4766041338
roji,celebratory,0.4626248479
roji,takeno,0.4575459063
roji,rikyū,0.4505940676
roji,candy,0.4494624138
roji,zashiki,0.4459973872
torii,myōjin,0.796182096
torii,myoujin,0.7383221388
torii,daiwa,0.7353227139
torii,shimaki,0.7019473314
torii,miwa,0.6940367222
torii,kasagi,0.6565121412
torii,kasuga,0.6382869482
torii,shinmei,0.6280859113
torii,nakayama,0.6180964112
torii,inari,0.6086838841
shimenawa,torii,0.525486052
shimenawa,rope,0.5065938234
shimenawa,buyer,0.5022721887
shimenawa,raw,0.4689891636
shimenawa,tencha,0.4456693232
shimenawa,talisman,0.417437166
shimenawa,harvest,0.413548857
shimenawa,fuzzy,0.4127572179
shimenawa,cros,0.4055909812
shimenawa,yorishiro,0.4042077959
tsuboniwa,niwa,0.5836092234
tsuboniwa,tsubo,0.5291721821
tsuboniwa,rear,0.4791754186
tsuboniwa,moss,0.4748048186
tsuboniwa,bonsai,0.4555040896
tsuboniwa,doma,0.4537075162
tsuboniwa,sleeping,0.452683419
tsuboniwa,shady,0.4524404407
tsuboniwa,naka,0.4442520142
tsuboniwa,daidokoro,0.4428034127
byōbu,screen,0.6588720083
byōbu,sato,0.6341053247
byōbu,fusuma,0.6203272343
byōbu,painting,0.6107494831
byōbu,cloth,0.5799902081
byōbu,hang,0.5693683624
byōbu,shōji,0.5685411692
byōbu,slide,0.5653230548
byōbu,opaque,0.5578058362
byōbu,fold,0.5561833382
hisashi,moya,0.7802600265
hisashi,ken,0.7013987303
hisashi,pent,0.6334479451
hisashi,mokoshi,0.6285400987
hisashi,naiden,0.5828818679
hisashi,nijūmon,0.5809421539
hisashi,roofed,0.5773451328
hisashi,corridor,0.5527903438
hisashi,gabled,0.5307599902
hisashi,fukurō,0.52879107
haiden,honden,0.7059137821
haiden,heiden,0.6656981111
haiden,rōmon,0.5726124644
haiden,kairō,0.5513058901
haiden,ura,0.4959502816
haiden,omote,0.4953079522
haiden,shrine,0.4946635664
haiden,enshrine,0.4921872616
haiden,sandō,0.4795705378
haiden,ōmiwa,0.4767308831
sandō,ura,0.8527556062
sandō,omote,0.7527834773
sandō,straddle,0.6245641112
sandō,categorizee,0.5400264263
sandō,entrance,0.5022262931
sandō,shrine,0.4942374527
sandō,haiden,0.4795704782
sandō,honden,0.4666958749
sandō,komainu,0.4641446173
sandō,torii,0.4523175955
aware,mono,0.6121899486
aware,transience,0.5879605412
aware,thing,0.5785238743
aware,sense,0.5685579777
aware,feeling,0.5529631376
aware,awareness,0.5281874537
aware,yohaku,0.49208197
aware,miyabi,0.4908611178
aware,phenomenon,0.483529985
aware,void,0.4831207395
honden,haiden,0.7059137225
honden,nagare,0.6502549648
honden,kasuga,0.6444767118
honden,taisha,0.6279674768
honden,shrine,0.6070844531
honden,heiden,0.5986758471
honden,hachiman,0.59398669
honden,shinmei,0.5934632421
honden,sessha,0.5855344534
honden,rōmon,0.5699910522
chashitsu,taian,0.672888875
chashitsu,chanoyu,0.6683256626
chashitsu,teahouse,0.6630378366
chashitsu,dōjinsai,0.6608862877
chashitsu,guest,0.6483871937
chashitsu,tea,0.6466873288
chashitsu,rikyū,0.6203773618
chashitsu,room,0.616145134
chashitsu,ceremony,0.5997091532
chashitsu,shoin,0.597147882
karesansui,rock,0.6713871956
karesansui,ryōan,0.6072018147
karesansui,yard,0.5926453471
karesansui,sand,0.5478561521
karesansui,pond,0.5264555216
karesansui,waterfall,0.5255278349
karesansui,gunter,0.5250104666
karesansui,tenryū,0.5231169462
karesansui,nitschke,0.509911418
karesansui,moss,0.5037222505
