target,word,similarity
ma,togetherness,0.5209693313
ma,engawa,0.4785637856
ma,dance,0.4780307114
ma,essence,0.4675209224
ma,atmosphere,0.4674252272
ma,meaning,0.4564287961
ma,sensory,0.4512228072
ma,silence,0.4474321306
ma,dialogical,0.4395227134
ma,performer,0.439116925
mu,consciousness,0.4470946193
mu,phrase,0.4400157928
mu,connotation,0.4333406985
mu,resonance,0.4167402983
mu,ma,0.4162688255
mu,emptiness,0.4077136517
mu,novel,0.4047334492
mu,essence,0.4037369192
mu,huainanzi,0.4027669132
mu,uncertainty,0.3952843547
wabi,zumthor,0.503564477
wabi,calthorpe,0.4705681205
wabi,behrens,0.4537870884
wabi,watarai,0.446628511
wabi,etymological,0.4412063062
wabi,mirrors,0.429259181
wabi,holkham,0.4223757982
wabi,dreams,0.421059072
wabi,creative,0.4078076184
wabi,eisenman,0.4049067795
sabi,hi,0.5527942777
sabi,beauty,0.4984877408
sabi,cha,0.4842441082
sabi,ornately,0.4839295149
sabi,phaestus,0.4779968262
sabi,imperfect,0.4643699825
sabi,fordist,0.4587762356
sabi,crystallizee,0.4551160634
sabi,weathering,0.4518949091
sabi,sense,0.4406580329
en,stream,0.4863607883
en,reed,0.4702151716
en,engawa,0.4480188191
en,moon,0.4415940046
en,waterfall,0.4371969402
en,pond,0.4336371422
en,kyōto,0.4274086058
en,kabul,0.4155249298
en,ji,0.4074818492
en,water,0.4068227112
engawa,open,0.5110875368
engawa,ma,0.4785638452
engawa,floor,0.4580054581
engawa,en,0.4480188787
engawa,essence,0.4230148494
engawa,ground,0.4137760103
engawa,connect,0.4131717384
engawa,veranda,0.4101407528
engawa,inner,0.403087765
engawa,storehouse,0.3964686394
shōji,slide,0.7158138752
shōji,door,0.6357862353
shōji,paper,0.6330985427
shōji,lattice,0.6084187627
shōji,translucent,0.6031846404
shōji,fusuma,0.5921243429
shōji,shutter,0.5911806226
shōji,hang,0.5639960766
shōji,groove,0.5420027375
shōji,partition,0.5321714282
fusuma,partition,0.614386797
fusuma,shōji,0.5921242833
fusuma,slide,0.5798463821
fusuma,alcove,0.5414296985
fusuma,screen,0.5040225983
fusuma,door,0.4737907946
fusuma,cupboard,0.4320400357
fusuma,kake,0.4307886362
fusuma,paper,0.4304563403
fusuma,byōbu,0.4216799736
tokonoma,mat,0.5527783632
tokonoma,shelf,0.548551321
tokonoma,shelving,0.546923697
tokonoma,staggered,0.5341761708
tokonoma,room,0.5224491954
tokonoma,tatami,0.508639276
tokonoma,alcove,0.5026566386
tokonoma,desk,0.4727772772
tokonoma,shoin,0.4693051279
tokonoma,chashitsu,0.4492339492
chigaidana,alcove,0.5873346329
chigaidana,shelf,0.4746313691
chigaidana,hang,0.4512055218
chigaidana,tokonoma,0.4438736141
chigaidana,mizuya,0.3915775418
chigaidana,bamboo,0.391440928
chigaidana,seiza,0.3869959116
chigaidana,vase,0.3822641075
chigaidana,cupboard,0.3815949857
chigaidana,upward,0.3791409433
doma,earthfloored,0.5378736854
doma,medianum,0.5207116604
doma,floored,0.4871993661
doma,sleeping,0.4505313933
doma,storage,0.4497276843
doma,outdoor,0.4451722801
doma,kitchen,0.4193947613
doma,mountainous,0.4166896045
doma,rear,0.4164067805
doma,floor,0.4134729803
genkan,barragán,0.5062546134
genkan,kodama,0.4497869909
genkan,seasonally,0.43252334
genkan,mimar,0.4242691696
genkan,fundamentally,0.3920791745
genkan,concerted,0.381649673
genkan,subotica,0.3795971274
genkan,izumo,0.3738902509
genkan,vosges,0.3712702394
genkan,melon,0.3639841974
tomeishi,stay,0.4590477943
tomeishi,realisation,0.4122055173
tomeishi,impress,0.4087427855
tomeishi,bucket,0.396212399
tomeishi,bureaucracy,0.3831065893
tomeishi,servant,0.3811351955
tomeishi,michi,0.3688451648
tomeishi,ikezuishi,0.3670104742
tomeishi,horticulture,0.3656115532
tomeishi,wine,0.3618897796
ikezuishi,emerald,0.4647490978
ikezuishi,ikezu,0.4464677274
ikezuishi,waterway,0.4285486639
ikezuishi,weigh,0.4256178737
ikezuishi,evaporation,0.4202739596
ikezuishi,northeast,0.4171002805
ikezuishi,smallness,0.4088777602
ikezuishi,moss,0.3939505517
ikezuishi,saw,0.3858297765
ikezuishi,fluctuate,0.3836040497
shakkei,scenery,0.4950515628
shakkei,yard,0.4949811995
shakkei,landscape,0.4945183694
shakkei,borrow,0.4509004056
shakkei,japanese,0.450070262
shakkei,poem,0.4360190034
shakkei,ikedori,0.4342342019
shakkei,yarding,0.4289331436
shakkei,kaiyū,0.4055208564
shakkei,assiduously,0.3993417621
roji,activism,0.4314232171
roji,chanoyu,0.4291262925
roji,stourhead,0.4059486985
roji,nets,0.401647836
roji,ichi,0.3991589546
roji,informality,0.3965016007
roji,marker,0.3956697583
roji,plot,0.3859004378
roji,regularly,0.3772424757
roji,chashitsu,0.3737117648
torii,shrine,0.6013217568
torii,jinja,0.5476511121
torii,sha,0.5317108035
torii,zukuri,0.5302027464
torii,nakayama,0.5299286842
torii,myōjin,0.4818589091
torii,gū,0.4766592681
torii,inari,0.4713798165
torii,shinmei,0.468968004
torii,straddle,0.4646636844
shimenawa,ono,0.3733304143
shimenawa,buyer,0.3701720238
shimenawa,resilient,0.3696734309
shimenawa,mikoshi,0.3663839102
shimenawa,rice,0.3603083193
shimenawa,matcha,0.3505772948
shimenawa,harvest,0.3490526974
shimenawa,seamlessly,0.3438791633
shimenawa,lighthearted,0.3398096263
shimenawa,daiwa,0.3384283483
tsuboniwa,niwa,0.513401866
tsuboniwa,enclosed,0.4834235311
tsuboniwa,promenade,0.4641011655
tsuboniwa,lawn,0.4305733144
tsuboniwa,stroll,0.4255327284
