target,word,similarity
fusuma,screen,0.6610416174
fusuma,tatami,0.6326543093
fusuma,sliding,0.6265829802
fusuma,byōbu,0.6225757599
fusuma,opaque,0.6212352514
fusuma,alcove,0.6161308289
tokonoma,alcove,0.8128436804
tokonoma,room,0.7013082504
tokonoma,chigaidana,0.6835582256
tokonoma,desk,0.6729309559
tokonoma,shelving,0.664839685
tokonoma,toko,0.6277469397
tokonoma,fusuma,0.606177032
tokonoma,shelf,0.6039831638
tokonoma,hang,0.582740128
tokonoma,shoin,0.5771989226
chigaidana,tokonoma,0.6835582256
chigaidana,alcove,0.664457202
chigaidana,shelf,0.6388498545
chigaidana,desk,0.6203238964
chigaidana,hiroma,0.5871458054
chigaidana,staggered,0.5742350817
chigaidana,room,0.5492924452
chigaidana,hang,0.5247480273
chigaidana,shelving,0.5215238333
chigaidana,recess,0.5187714696
doma,earthfloored,0.7272826433
doma,tooriniwa,0.7067959905
doma,daidokoro,0.6457284689
doma,tōriniwa,0.6434682012
doma,sleeping,0.6186494827
doma,floored,0.6140589118
doma,room,0.5839545727
doma,floor,0.5794457197
doma,living,0.5763355494
doma,hiroma,0.5741884708
genkan,oku,0.6139032245
genkan,mise,0.5839592218
genkan,irori,0.5733501911
genkan,fusuma,0.5319638848
genkan,door,0.5250532031
genkan,toko,0.5233665109
genkan,ledge,0.5030251741
genkan,naka,0.4976287484
genkan,closet,0.4882460535
genkan,slide,0.4877037108
tomeishi,sekimori,0.6846299171
tomeishi,ishi,0.5808451772
tomeishi,niwa,0.5345724225
tomeishi,pathway,0.4839988649
tomeishi,stop,0.4742735922
tomeishi,rikyu,0.4643318653
tomeishi,renga,0.4610959291
tomeishi,toori,0.4594774842
tomeishi,tsukubai,0.4484195709
tomeishi,ikezuishi,0.4474622905
ikezuishi,malicious,0.6561561227
ikezuishi,ikezu,0.5386622548
ikezuishi,ishi,0.5152716041
ikezuishi,machiya,0.4896444976
ikezuishi,tomeishi,0.4474622607
ikezuishi,spy,0.4333253503
ikezuishi,donot,0.423193872
ikezuishi,touhoku,0.4209960699
ikezuishi,kyōto,0.4193333983
ikezuishi,rock,0.4142957628
shakkei,scenery,0.7662537694
shakkei,pogue,0.6173092127
shakkei,ikedori,0.6030448079
shakkei,borrow,0.5892536044
shakkei,yard,0.5224965215
shakkei,yuanye,0.5181897283
shakkei,conclusive,0.5151236653
shakkei,borrowing,0.4829725027
shakkei,landscape,0.4822377264
shakkei,unexpected,0.4788215756
roji,chanoyu,0.6164897084
roji,chashitsu,0.596963048
roji,murata,0.5554941297
roji,ceremony,0.537032485
roji,sen,0.5224111676
roji,tea,0.5151172876
roji,sadō,0.5002154708
roji,nijiriguchi,0.4969588816
roji,stroll,0.4957716167
roji,rikyū,0.4836269021
torii,myoujin,0.7465650439
torii,myōjin,0.7161415219
torii,miwa,0.6729340553
torii,daiwa,0.6339286566
torii,shrine,0.6092406511
torii,shinmei,0.6024144888
torii,kasuga,0.5985969901
torii,shimaki,0.5968624353
torii,taisha,0.5872796774
torii,inari,0.5715235472
shimenawa,buyer,0.5550225377
shimenawa,harvest,0.5475840569
shimenawa,rope,0.4636377394
shimenawa,rice,0.4295536876
shimenawa,taiwan,0.4290329218
shimenawa,mechanically,0.4262583852
shimenawa,sericulture,0.4218636453
shimenawa,wakemitama,0.4167824984
shimenawa,mikoshi,0.4135340452
shimenawa,bolt,0.4121393561
tsuboniwa,niwa,0.5890797377
tsuboniwa,machiya,0.5781934857
tsuboniwa,ochimune,0.5553410053
tsuboniwa,doma,0.5273808837
tsuboniwa,tsubo,0.5167168975
tsuboniwa,ken,0.5024087429
tsuboniwa,bonsai,0.4975176156
tsuboniwa,washitsu,0.4472252727
tsuboniwa,rear,0.4471800327
tsuboniwa,dwelling,0.4469697773
byōbu,screen,0.6875372529
byōbu,fusuma,0.6225757599
byōbu,kichō,0.6022311449
byōbu,cloth,0.5949348807
byōbu,sato,0.5713857412
byōbu,fold,0.5597980022
byōbu,tsuitate,0.5530947447
byōbu,chōdai,0.5495724082
byōbu,painting,0.5467900634
byōbu,misu,0.5399416685
hisashi,moya,0.7542003393
hisashi,roofed,0.6762780547
hisashi,ken,0.6747915745
hisashi,mokoshi,0.6516156197
hisashi,pent,0.6248503327
hisashi,naiden,0.5764308572
hisashi,nijūmon,0.5709833503
hisashi,corridor,0.5689788461
hisashi,haiden,0.5561056137
hisashi,honden,0.5439553857
haiden,heiden,0.6462257504
haiden,honden,0.6275538802
haiden,hisashi,0.5561057329
haiden,kairō,0.53993541
haiden,shrine,0.4930300415
haiden,corridor,0.4920040071
haiden,enshrine,0.4833102524
haiden,rōmon,0.4817214012
haiden,moya,0.4725770652
haiden,fukurō,0.4680662155
sandō,ura,0.8256572485
sandō,omote,0.7637280822
sandō,straddle,0.6186665893
sandō,categorizee,0.5987954736
sandō,komainu,0.5769028068
sandō,sōmon,0.5349535346
sandō,entrance,0.4829972088
sandō,shrine,0.4561721981
sandō,taisha,0.4342189431
sandō,tōrō,0.4334234297
aware,mono,0.66968894
aware,transience,0.6245279908
aware,feeling,0.54962641
aware,miyabi,0.5494548678
aware,thing,0.5373736024
aware,sensitivity,0.5173652172
aware,aesthetic,0.5076327324
aware,bokeh,0.5006673336
aware,phenomenon,0.496722281
aware,sense,0.4956536889
honden,kasuga,0.6868914962
honden,taisha,0.658364296
honden,haiden,0.6275538206
honden,kamosu,0.6270774007
honden,zukuri,0.6183511019
honden,nagare,0.6181262732
honden,shrine,0.6168316603
honden,ise,0.6097819805
honden,matsue,0.5847834349
honden,gabled,0.5802162886
chashitsu,taian,0.6757940054
chashitsu,teahouse,0.6628898978
chashitsu,mat,0.6325715184
chashitsu,tatami,0.6270179749
chashitsu,room,0.6220635772
chashitsu,tea,0.6187505722
chashitsu,guest,0.6170114875
chashitsu,roji,0.5969631076
chashitsu,chanoyu,0.5968751311
chashitsu,rikyū,0.5891016126
karesansui,ryōan,0.5816142559
karesansui,yard,0.5554890037
karesansui,rock,0.5485731363
karesansui,sand,0.5238286257
karesansui,gunter,0.5231104493
karesansui,tenryū,0.5231043696
karesansui,nitschke,0.5125585794
karesansui,shigemori,0.5000823736
karesansui,gravel,0.481795162
karesansui,landscape,0.4691753983
