target,word,similarity
tomeishi,malicious,0.4810087979
tomeishi,niwa,0.4631291926
tomeishi,sweet,0.4543202221
tomeishi,stop,0.4469378889
ikezuishi,malicious,0.6530992389
ikezuishi,ikezu,0.5529587865
ikezuishi,tomeishi,0.5142052174
ikezuishi,ishi,0.5042382479
ikezuishi,walk,0.4442354739
ikezuishi,chisel,0.4436818361
ikezuishi,machiya,0.4388202429
ikezuishi,kyōto,0.4386644661
ikezuishi,shuffle,0.4363365173
ikezuishi,spy,0.4325570166
shakkei,scenery,0.7788385153
shakkei,pogue,0.6462242007
shakkei,ikedori,0.6113704443
shakkei,borrow,0.6034169197
shakkei,yuanye,0.5531339645
shakkei,yard,0.5320776105
shakkei,landscape,0.5281450152
shakkei,conclusive,0.5246912241
shakkei,fuji,0.4930875301
shakkei,yarding,0.4701283574
roji,chanoyu,0.6308010817
roji,chashitsu,0.5906663537
roji,hiroma,0.5461945534
roji,murata,0.5251480341
roji,nijiriguchi,0.5129706264
roji,ceremony,0.5120576024
roji,tea,0.5113497376
roji,sen,0.5023928285
roji,rikyū,0.4946400821
roji,zashiki,0.480345875
torii,myoujin,0.6819915175
torii,miwa,0.6735550761
torii,myōjin,0.6666727662
torii,daiwa,0.6159411669
torii,shinmei,0.6109113097
torii,kasuga,0.5932053328
torii,shrine,0.5901829004
torii,straddle,0.5834958553
torii,inari,0.5794913173
torii,taisha,0.5740162134
shimenawa,harvest,0.5624334216
shimenawa,buyer,0.5574449897
shimenawa,mechanically,0.4594024122
shimenawa,rice,0.4589031339
shimenawa,pack,0.451538384
shimenawa,rope,0.4457426965
shimenawa,taiwan,0.4424155951
shimenawa,reed,0.4392096996
shimenawa,nowadays,0.4191330671
shimenawa,offering,0.4170392156
tsuboniwa,niwa,0.5521000624
tsuboniwa,machiya,0.5434507132
tsuboniwa,tsubo,0.540383637
tsuboniwa,doma,0.5051087737
tsuboniwa,ochimune,0.4954129457
tsuboniwa,nedoko,0.4887238145
tsuboniwa,ken,0.4800612926
tsuboniwa,rear,0.4583350122
tsuboniwa,hiroma,0.4557240009
tsuboniwa,bonsai,0.4499312937
byōbu,screen,0.6639795303
byōbu,fusuma,0.616476953
byōbu,kichō,0.5944062471
byōbu,sato,0.5896298885
byōbu,chōdai,0.5541517138
byōbu,painting,0.5499342084
byōbu,cloth,0.546923399
byōbu,tsuitate,0.5391166806
byōbu,fold,0.5353130102
byōbu,partition,0.529538393
hisashi,moya,0.761611104
hisashi,ken,0.6555065513
hisashi,roofed,0.6502741575
hisashi,mokoshi,0.6331066489
hisashi,pent,0.6229683161
hisashi,nijūmon,0.57815516
hisashi,honden,0.5660479069
hisashi,haiden,0.5534652472
hisashi,fukurō,0.542773068
hisashi,rōmon,0.5375561118
haiden,heiden,0.6941426992
haiden,honden,0.6460872293
haiden,kairō,0.5777571201
haiden,hisashi,0.5534652472
haiden,rōmon,0.5398133993
haiden,fukurō,0.5052384734
haiden,shrine,0.5031582713
haiden,moya,0.4888671935
haiden,ōmiwa,0.4883982539
haiden,enshrine,0.4844208956
sandō,ura,0.8406690955
sandō,omote,0.770450592
sandō,straddle,0.6089408398
sandō,komainu,0.5838018656
sandō,categorizee,0.5708133578
sandō,karamon,0.4499950707
sandō,sōmon,0.4491155148
sandō,entrance,0.4356015921
sandō,precinct,0.4335315526
sandō,shrine,0.4328754842
aware,mono,0.6806589961
aware,transience,0.5993562937
aware,feeling,0.5605321527
aware,thing,0.5486765504
aware,bokeh,0.5256519318
aware,sense,0.4948557317
aware,atmosphere,0.4921962619
aware,aesthetic,0.4921880662
aware,sensitivity,0.4862977862
aware,miyabi,0.4741898775
honden,taisha,0.6758919358
honden,kasuga,0.6734499931
honden,haiden,0.6460872293
honden,nagare,0.639891088
honden,kamosu,0.6286950707
honden,zukuri,0.6255557537
honden,matsue,0.6196238399
honden,shrine,0.6175205708
honden,ise,0.6154837608
honden,izumo,0.6105361581
chashitsu,taian,0.6913327575
chashitsu,teahouse,0.6785914898
chashitsu,tea,0.6288708448
chashitsu,chanoyu,0.6236168146
chashitsu,room,0.6188821793
chashitsu,rikyū,0.6180846691
chashitsu,mat,0.5963039398
chashitsu,tatami,0.5913946033
chashitsu,roji,0.5906662941
chashitsu,sen,0.5818095207
karesansui,rock,0.5870527029
karesansui,ryōan,0.5816394687
karesansui,gunter,0.5301110744
karesansui,sand,0.5291584134
karesansui,yard,0.5273615122
karesansui,tenryū,0.5268216133
karesansui,nitschke,0.4864363074
karesansui,shigemori,0.4647744
karesansui,rake,0.4581169486
karesansui,pond,0.4571363628
