target,word,similarity
fusuma,slide,0.6187557578
fusuma,partition,0.6128097773
fusuma,alcove,0.5479012132
fusuma,kake,0.5165988803
fusuma,door,0.4946752787
fusuma,screen,0.4800387323
fusuma,paper,0.4585708082
fusuma,byōbu,0.4580689967
fusuma,sudare,0.4408717155
tokonoma,shelving,0.5667797923
tokonoma,shelf,0.5379403234
tokonoma,room,0.534275949
tokonoma,alcove,0.5143467784
tokonoma,mat,0.5109056234
tokonoma,staggered,0.4827747643
tokonoma,tatami,0.4796113372
tokonoma,desk,0.4753701389
tokonoma,mizuya,0.4489976466
tokonoma,chashitsu,0.4466924965
chigaidana,alcove,0.5947403312
chigaidana,tokonoma,0.4369601607
chigaidana,shelf,0.4334849715
chigaidana,shelving,0.4289684296
chigaidana,vase,0.4115174115
chigaidana,portcullis,0.40867275
chigaidana,upward,0.4002958238
chigaidana,hang,0.3931323588
chigaidana,shōji,0.3923651278
chigaidana,fusuma,0.3910107315
doma,earthfloored,0.493141979
doma,medianum,0.4818985164
doma,floored,0.4695258439
doma,outdoor,0.4630521834
doma,storage,0.4539138377
doma,sleeping,0.4494536221
doma,kitchen,0.4342931211
doma,flooring,0.4247006178
doma,mountainous,0.4244344234
doma,floor,0.4054780304
genkan,barragán,0.5067767501
genkan,cleft,0.4047409594
genkan,mimar,0.3959602118
genkan,kodama,0.3935418725
genkan,mandapam,0.3920844197
genkan,listening,0.3904652894
genkan,izumo,0.3780902326
genkan,dans,0.3764444292
genkan,athos,0.3721836507
genkan,seasonally,0.3689402938
tomeishi,ikezuishi,0.4212237298
tomeishi,stay,0.4187769294
tomeishi,realisation,0.4155252278
tomeishi,horticulture,0.413312763
tomeishi,wine,0.4128151536
tomeishi,chichibu,0.4063799679
tomeishi,paved,0.3825445771
tomeishi,wash,0.3771040738
tomeishi,kuin,0.3692218363
tomeishi,today,0.3631884158
ikezuishi,emerald,0.5041294098
ikezuishi,ikezu,0.4597284496
ikezuishi,smallness,0.4217534661
ikezuishi,tomeishi,0.4212236702
ikezuishi,malicious,0.4180496931
ikezuishi,weigh,0.4147130847
ikezuishi,evaporation,0.3960114419
ikezuishi,gravel,0.3873001039
ikezuishi,sand,0.3800308406
ikezuishi,waterfall,0.379642725
shakkei,yard,0.5214636922
shakkei,landscape,0.4790903926
shakkei,scenery,0.456230849
shakkei,japanese,0.4560674131
shakkei,poem,0.4476694465
shakkei,borrow,0.4211267829
shakkei,kaiyū,0.4148902595
shakkei,saihō,0.4106559157
shakkei,pogue,0.4037521183
shakkei,ikedori,0.4006080627
roji,activism,0.4304695129
roji,marker,0.4228258431
roji,chanoyu,0.4145510495
roji,ichi,0.4136783481
roji,nets,0.4109638333
roji,regularly,0.3988255262
roji,coffee,0.3785158098
roji,yunqi,0.3771636188
roji,française,0.3768376112
roji,yongming,0.374791801
torii,shrine,0.6337401867
torii,sha,0.56522578
torii,jinja,0.5630425811
torii,gū,0.5302577019
torii,myōjin,0.522467792
torii,zukuri,0.508003056
torii,kasagi,0.5029329658
torii,nakayama,0.4916381538
torii,taisha,0.4614647329
torii,inari,0.4586320221
shimenawa,mikoshi,0.4007319808
shimenawa,brigantium,0.3738712668
shimenawa,rope,0.3595508933
shimenawa,matcha,0.3539282978
shimenawa,harvest,0.3532611728
shimenawa,ono,0.351120621
shimenawa,stool,0.3500176072
shimenawa,kyo,0.337590605
shimenawa,sell,0.3354064226
shimenawa,gyokuro,0.3315840364
tsuboniwa,enclosed,0.4704158604
tsuboniwa,niwa,0.4664054811
tsuboniwa,lawn,0.4594078958
tsuboniwa,sakuteiki,0.4484141767
tsuboniwa,stroll,0.4436647296
tsuboniwa,promenade,0.4278928041
tsuboniwa,pool,0.4224381447
tsuboniwa,kitchen,0.4164556563
tsuboniwa,buyer,0.4008809924
tsuboniwa,pond,0.3973679841
byōbu,screen,0.6037219167
byōbu,painting,0.4859107435
byōbu,panel,0.4801213145
byōbu,opaque,0.4625609517
byōbu,paper,0.4614158571
byōbu,fusuma,0.4580689073
byōbu,imported,0.4354288876
byōbu,slide,0.433037281
byōbu,stick,0.4303852618
byōbu,portable,0.425709486
hisashi,ken,0.5875391364
hisashi,moya,0.5828402638
hisashi,mokoshi,0.5803876519
hisashi,storied,0.4840397537
hisashi,bay,0.482431978
hisashi,porch,0.4718720317
hisashi,entrance,0.4349987805
hisashi,irimoya,0.4318153262
hisashi,arcaded,0.4291570485
hisashi,tahōtō,0.426076889
haiden,heiden,0.5126208663
haiden,honden,0.4997149408
haiden,enshrine,0.4853154123
haiden,worshiper,0.4448001981
haiden,shintai,0.4398054481
haiden,shrine,0.4356952012
haiden,kairō,0.4218577147
haiden,sandō,0.4165087044
haiden,jinja,0.4117687643
haiden,rōmon,0.4108409286
sandō,ura,0.6189900637
sandō,omote,0.5860905051
sandō,honden,0.5059788823
sandō,shrine,0.4813907444
sandō,entrance,0.4632253647
sandō,naiden,0.4523036778
sandō,gate,0.4358352125
sandō,overemphasis,0.4283376634
sandō,tōrō,0.4273205996
sandō,usually,0.417103529
aware,evoke,0.4637651443
aware,intentional,0.4345526993
aware,convey,0.4250569046
aware,feeling,0.4076228738
aware,creative,0.4065455198
aware,answer,0.3976700604
aware,ma,0.383035779
aware,literary,0.3787097037
aware,link,0.3768316209
aware,sensibility,0.3728015423
honden,shinmei,0.5520652533
honden,shrine,0.5407758951
honden,rōmon,0.513992846
honden,hachiman,0.5083090663
honden,sandō,0.5059789419
honden,haiden,0.499714911
honden,jinja,0.4980151653
honden,ken,0.4917010963
honden,zukuri,0.4913918972
honden,enshrine,0.4763774574
chashitsu,teahouse,0.609590292
chashitsu,shoin,0.5214648247
chashitsu,chanoyu,0.5016434789
chashitsu,dōjinsai,0.4882952273
chashitsu,tea,0.4649955034
chashitsu,tokonoma,0.4466925561
chashitsu,tatami,0.4367241859
chashitsu,plantation,0.4302104115
chashitsu,room,0.4267128706
chashitsu,ceremony,0.423114866
karesansui,waterfall,0.4612887502
karesansui,sand,0.4576398432
karesansui,ryōan,0.4114406407
karesansui,undeniable,0.404360503
karesansui,horai,0.3878920972
karesansui,pond,0.3815121949
karesansui,definitely,0.3795505166
karesansui,seki,0.378890276
karesansui,arashiyama,0.3679513335
karesansui,promenade,0.3589426279
