target,word,similarity
ma,performer,0.6635174751
ma,togetherness,0.6524754167
ma,psychotherapeutic,0.6285976768
ma,improviser,0.6169310212
ma,improvisation,0.6133909822
ma,tae,0.5760249496
ma,moment,0.5569906235
ma,dori,0.5505011678
ma,intersubjective,0.5463420749
ma,ai,0.5409283042
mu,aidagara,0.5315130353
mu,kan,0.4990567863
mu,bokeh,0.494908303
mu,interpenetration,0.4864896238
mu,essence,0.4830501974
mu,ma,0.4624137282
mu,fujimoto,0.459916383
mu,negative,0.4547249973
mu,manifold,0.4445253611
mu,explain,0.4397651553
wabi,sabi,0.9267967343
wabi,embracing,0.722466886
wabi,beauty,0.6950106621
wabi,aesthetic,0.6780809164
wabi,imperfection,0.6688065529
wabi,shibui,0.642727077
wabi,iki,0.6257994175
wabi,patina,0.6114323735
wabi,philosophers,0.5974786282
wabi,yohaku,0.5969290137
sabi,wabi,0.9267967939
sabi,beauty,0.7438328862
sabi,imperfection,0.7121732235
sabi,embracing,0.7089225054
sabi,aesthetic,0.6834692359
sabi,shibui,0.6797381639
sabi,iki,0.6643444896
sabi,desolation,0.6489430666
sabi,patina,0.644803524
sabi,philosophers,0.6067306995
en,kōraku,0.6690603495
en,sankei,0.6367743015
en,kenroku,0.5939648151
en,rikugi,0.5353295803
en,suizen,0.526991725
en,bonsai,0.5133778453
en,engawa,0.4747797251
en,floored,0.4523840249
en,azalea,0.437256366
en,pond,0.4203008711
engawa,shutter,0.5326475501
engawa,shōji,0.5298988223
engawa,outside,0.5096697807
engawa,sunlight,0.4918976724
engawa,rain,0.4893705845
engawa,floored,0.4783149064
engawa,slide,0.4776972234
engawa,en,0.4747796953
engawa,ama,0.4699584842
engawa,garasu,0.4659111798
shōji,slide,0.9005568027
shōji,translucent,0.7866190076
shōji,paper,0.7857179046
shōji,fusuma,0.7736151218
shōji,kake,0.7170755863
shōji,garasu,0.7125857472
shōji,katabiki,0.6907417774
shōji,sandwich,0.688683331
shōji,door,0.6712456942
shōji,partition,0.6707777381
fusuma,shōji,0.7736150622
fusuma,slide,0.7604221702
fusuma,partition,0.7065318823
fusuma,paper,0.67314291
fusuma,byōbu,0.6377423406
fusuma,opaque,0.6314353347
fusuma,screen,0.6263046265
fusuma,divider,0.6125172377
fusuma,kake,0.6098064184
fusuma,alcove,0.6058498025
tokonoma,alcove,0.8162605166
tokonoma,room,0.7226600647
tokonoma,chigaidana,0.6734541059
tokonoma,desk,0.6660528779
tokonoma,shelving,0.6527714133
tokonoma,shelf,0.6524947286
tokonoma,toko,0.6405239701
tokonoma,recess,0.608366251
tokonoma,chashitsu,0.5934672952
tokonoma,tatami,0.591863513
chigaidana,shelf,0.7063580751
chigaidana,tokonoma,0.6734540462
chigaidana,alcove,0.6520520449
chigaidana,staggered,0.6007084846
chigaidana,desk,0.5942057371
chigaidana,room,0.5526798368
chigaidana,hiroma,0.5466921329
chigaidana,dōjinsai,0.5364629626
chigaidana,recess,0.5363248587
chigaidana,hang,0.5316355228
doma,earthfloored,0.7652568817
doma,tōriniwa,0.6888709664
doma,tooriniwa,0.6645908952
doma,floored,0.6542383432
doma,room,0.6044054627
doma,sleeping,0.6009462476
doma,kitchen,0.5996730328
doma,daidokoro,0.587536335
doma,floor,0.5777792931
doma,hiroma,0.573880434
genkan,oku,0.6427015066
genkan,mise,0.6020807028
genkan,irori,0.5840898752
genkan,naka,0.5180571675
genkan,toko,0.5123587847
genkan,vestibule,0.5070777535
genkan,door,0.4943949282
genkan,room,0.4897735715
genkan,fusuma,0.4813841581
genkan,doma,0.4632343948
tomeishi,sekimori,0.7006436586
tomeishi,ishi,0.5320166349
tomeishi,niwa,0.4856604934
tomeishi,ikezuishi,0.4757702649
tomeishi,rikyu,0.4665516615
tomeishi,verb,0.4658158422
tomeishi,pathway,0.4650513232
tomeishi,tsukubai,0.462143153
tomeishi,hedge,0.4466176629
tomeishi,visitor,0.4452972412
ikezuishi,malicious,0.6333458424
ikezuishi,ikezu,0.5340637565
ikezuishi,tomeishi,0.4757702351
ikezuishi,ishi,0.4718657732
ikezuishi,machiya,0.4662398994
ikezuishi,roadside,0.4411038756
ikezuishi,walk,0.4402364492
ikezuishi,kyomachiya,0.4388426542
ikezuishi,staff,0.43823722
ikezuishi,donot,0.4372220337
shakkei,scenery,0.7471190691
shakkei,pogue,0.6341216564
shakkei,ikedori,0.5953797102
shakkei,borrow,0.5897943377
shakkei,yard,0.5265529156
shakkei,yuanye,0.5063568354
shakkei,fuji,0.490208447
shakkei,landscape,0.4894067347
shakkei,yarding,0.4641872048
shakkei,hamarikyu,0.4493227005
roji,chanoyu,0.6202199459
roji,chashitsu,0.6109699011
roji,murata,0.555454433
roji,tea,0.5547311306
roji,sen,0.5308278799
roji,ceremony,0.5279806852
roji,rikyū,0.5144812465
roji,stroll,0.5133726001
roji,hiroma,0.498290062
roji,nijiriguchi,0.4848314226
torii,myoujin,0.7139180899
torii,myōjin,0.6878503561
torii,miwa,0.6578801274
torii,shrine,0.6270850301
torii,shinmei,0.6263960004
torii,kasuga,0.6103819609
torii,taisha,0.5878525376
torii,shimaki,0.5837463737
torii,daiwa,0.5790317059
torii,straddle,0.5723779798
shimenawa,harvest,0.5377393961
shimenawa,buyer,0.5228376389
shimenawa,taiwan,0.4783053398
shimenawa,rope,0.4568741322
shimenawa,tencha,0.4502544403
shimenawa,mechanically,0.4472973645
shimenawa,torii,0.4303199947
shimenawa,straw,0.4238132834
shimenawa,beverage,0.4207203388
shimenawa,linen,0.4177184999
tsuboniwa,niwa,0.5478971601
tsuboniwa,tsubo,0.540931344
tsuboniwa,machiya,0.5340184569
tsuboniwa,ochimune,0.4863270223
tsuboniwa,ken,0.4851243794
tsuboniwa,doma,0.483056128
tsuboniwa,nedoko,0.4715533555
tsuboniwa,washitsu,0.4584471583
tsuboniwa,hedge,0.440982759
tsuboniwa,rear,0.4328967035
byōbu,screen,0.6669965386
byōbu,fusuma,0.637742281
byōbu,sato,0.6262589693
byōbu,fold,0.5814748406
byōbu,painting,0.5715174675
byōbu,kichō,0.5681029558
byōbu,opaque,0.5503981709
byōbu,tsuitate,0.544302702
byōbu,panel,0.531537056
byōbu,showroom,0.5203566551
hisashi,moya,0.8028463125
hisashi,ken,0.6776812077
hisashi,roofed,0.6597685218
hisashi,mokoshi,0.6266841292
hisashi,pent,0.6194525957
hisashi,nijūmon,0.5642011762
hisashi,honden,0.5632043481
hisashi,naiden,0.5411434174
hisashi,haiden,0.5365068913
hisashi,bay,0.5315217972
haiden,heiden,0.6725019217
haiden,honden,0.6604706645
haiden,moya,0.5440179706
haiden,kairō,0.5425443649
haiden,hisashi,0.5365068316
haiden,fukurō,0.528403759
haiden,rōmon,0.4976466894
haiden,shrine,0.4813475311
haiden,sannō,0.4726289213
haiden,enshrine,0.4685599506
sandō,ura,0.8670771718
sandō,omote,0.764067173
sandō,straddle,0.5834087729
sandō,categorizee,0.5698567033
sandō,komainu,0.5624973774
sandō,rear,0.4434452057
sandō,entrance,0.4412823617
sandō,shrine,0.4399505258
sandō,temizu,0.4354865253
sandō,sōmon,0.4301917553
aware,mono,0.697086513
aware,transience,0.6260806322
aware,feeling,0.5832667947
aware,thing,0.5463530421
aware,sense,0.5061819553
aware,miyabi,0.5039860606
aware,awareness,0.498968482
aware,understand,0.4962388277
aware,bokeh,0.4842177629
aware,aesthetic,0.4811331332
honden,kasuga,0.689217329
honden,taisha,0.6709625125
honden,haiden,0.6604707241
honden,nagare,0.6372943521
honden,kamosu,0.6261348724
honden,zukuri,0.6241768599
honden,enshrine,0.6077109575
honden,shrine,0.6065786481
honden,gabled,0.6013445258
honden,ken,0.5845559239
chashitsu,taian,0.6914414167
chashitsu,teahouse,0.6657932401
chashitsu,chanoyu,0.6438848972
chashitsu,tea,0.6259100437
chashitsu,rikyū,0.6176445484
chashitsu,room,0.6175253391
chashitsu,roji,0.6109699011
chashitsu,shoin,0.6005358696
chashitsu,tokonoma,0.5934672952
chashitsu,guest,0.5840380192
karesansui,ryōan,0.6057469845
karesansui,rock,0.5840833187
karesansui,yard,0.5544429421
karesansui,nitschke,0.5453766584
karesansui,sand,0.5210314393
karesansui,tenryū,0.512960434
karesansui,gunter,0.5125109553
karesansui,shigemori,0.5058346987
karesansui,saihō,0.4863176942
karesansui,gravel,0.4853906929
