target,word,similarity
chigaidana,recess,0.4369449615
chigaidana,kitchen,0.4288742244
chigaidana,desk,0.4108768702
chigaidana,byōbu,0.4070708454
chigaidana,hang,0.4066228569
chigaidana,crisscross,0.405680418
chigaidana,room,0.4055113196
doma,floored,0.5030075908
doma,earthfloored,0.4985772669
doma,storage,0.4813023508
doma,dk,0.4724911451
doma,sleep,0.4158982337
doma,sleeping,0.4156711102
doma,kitchen,0.4062497616
doma,tooriniwa,0.4060414732
doma,living,0.3981570005
doma,urbmon,0.3953160346
genkan,sunken,0.42235744
genkan,unfilled,0.4074711204
genkan,breslau,0.3830096722
genkan,mandapam,0.3800208271
genkan,caius,0.3642271161
genkan,irori,0.3641367257
genkan,designation,0.362606436
genkan,farmhouse,0.3621141315
genkan,blois,0.3608174622
genkan,conceptualization,0.3592835963
tomeishi,sekimori,0.4825102091
tomeishi,food,0.4501821697
tomeishi,yama,0.423081845
tomeishi,simply,0.4072956741
tomeishi,water,0.4014515877
tomeishi,unroll,0.3954014182
tomeishi,incapable,0.3953588307
tomeishi,equinox,0.394872874
tomeishi,temptation,0.3873517513
tomeishi,rooted,0.3861222565
ikezuishi,malicious,0.4894478917
ikezuishi,phallic,0.4866612554
ikezuishi,machiya,0.4589256644
ikezuishi,stepping,0.4298473895
ikezuishi,ikezu,0.4251627028
ikezuishi,kanazawa,0.4069757164
ikezuishi,rope,0.4050372839
ikezuishi,pot,0.4035464525
ikezuishi,charioteer,0.3881223202
ikezuishi,hokura,0.3876679242
shakkei,pogue,0.4993683398
shakkei,scenery,0.4875589311
shakkei,borrow,0.4596347809
shakkei,landscape,0.4532889128
shakkei,yuanye,0.4518584311
shakkei,yard,0.4348275363
shakkei,ikedori,0.4048434198
shakkei,ryōan,0.3986010849
shakkei,japanese,0.3980236053
shakkei,listening,0.3956497908
roji,chanoyu,0.5603750348
roji,chashitsu,0.4451120496
roji,murata,0.4172086716
roji,seki,0.413025856
roji,dressing,0.4115508795
roji,ryōan,0.4099082649
roji,kokushi,0.3981833756
roji,adachi,0.396938026
roji,suizen,0.3966201544
roji,matcha,0.3961645663
torii,shrine,0.5954222679
torii,taisha,0.5630385876
torii,zukuri,0.5383306146
torii,jinja,0.5374640226
torii,myōjin,0.526956439
torii,shinmei,0.5129957795
torii,myoujin,0.4965820014
torii,nakayama,0.487342149
torii,purification,0.4865223765
torii,hachiman,0.4849480987
shimenawa,rice,0.4075725079
shimenawa,festival,0.373131454
shimenawa,hokura,0.3664963841
shimenawa,usa,0.3583225906
shimenawa,buyer,0.3542513847
shimenawa,inari,0.3474291265
shimenawa,nianfo,0.3420524597
shimenawa,distrust,0.3418488204
shimenawa,revered,0.3406050503
shimenawa,enshrine,0.3402667046
tsuboniwa,scatter,0.4214591682
tsuboniwa,ancillary,0.4075580239
tsuboniwa,pogue,0.3909903169
tsuboniwa,enclosed,0.3869346976
tsuboniwa,advantageous,0.3834455311
tsuboniwa,promenade,0.3827211857
tsuboniwa,area,0.3799672425
tsuboniwa,en,0.3717633784
tsuboniwa,lush,0.3628127873
tsuboniwa,riad,0.3618254066
byōbu,screen,0.5980879664
byōbu,hang,0.4920664132
byōbu,calligraphy,0.4834694862
byōbu,brocade,0.4594539702
byōbu,paint,0.4572732449
byōbu,panorama,0.4501774013
byōbu,opaque,0.4467334151
byōbu,format,0.4431524873
byōbu,panel,0.4425161779
byōbu,emaki,0.4362599254
hisashi,ken,0.5848022699
hisashi,moya,0.5352028608
hisashi,mokoshi,0.5260088444
hisashi,roofed,0.49528265
hisashi,corridor,0.4394958019
hisashi,aisle,0.4370285869
hisashi,gabled,0.428901732
hisashi,naiden,0.4261374176
hisashi,honden,0.4249026775
hisashi,rectangular,0.4175092578
haiden,heiden,0.5339121222
haiden,enshrine,0.526620388
haiden,naiden,0.5005781054
haiden,kami,0.4853398204
haiden,offering,0.480104506
haiden,honden,0.4642476141
haiden,jinja,0.4558208883
haiden,shrine,0.4520025253
haiden,shintai,0.4472104609
haiden,hachiman,0.441090554
sandō,omote,0.6537547708
sandō,ura,0.6212754846
sandō,honden,0.5193178058
sandō,ise,0.4909616709
sandō,komainu,0.466886133
sandō,jinja,0.4656354189
sandō,taisha,0.4558311999
sandō,gū,0.4436812997
sandō,torii,0.440874815
sandō,shrine,0.433227092
aware,thing,0.4467444122
aware,essence,0.4410178959
aware,approachable,0.4224590957
aware,recognize,0.4102566838
aware,underlie,0.4051191807
aware,respond,0.396001488
aware,aesthetic,0.3900009692
aware,beauty,0.3821483552
aware,resonance,0.3776240051
aware,substance,0.3748638034
honden,taisha,0.5733633637
honden,jinja,0.5425575972
honden,enshrine,0.5315588713
honden,sandō,0.5193178654
honden,shrine,0.5161020756
honden,gabled,0.4891386926
honden,zukuri,0.4890264273
honden,ise,0.4864245653
honden,hachiman,0.477254957
honden,hirairi,0.4716705084
chashitsu,guest,0.522254169
chashitsu,chanoyu,0.5144296288
chashitsu,tatami,0.5038430095
chashitsu,alcove,0.5004119277
chashitsu,room,0.5000414848
chashitsu,shoin,0.4967723191
chashitsu,tea,0.487886399
chashitsu,mat,0.4864447117
chashitsu,teahouse,0.4795507789
chashitsu,rikyū,0.4694152772
karesansui,sand,0.4902005494
karesansui,waterfall,0.4401829541
karesansui,instrument,0.3822337985
karesansui,ryōan,0.3807627261
karesansui,promenade,0.3725903332
karesansui,butsuden,0.3598071933
karesansui,trick,0.3572486937
karesansui,hardwood,0.3558968604
karesansui,consultation,0.3517174721
karesansui,kenroku,0.3514790237
