target,word,similarity
ma,leading,0.6318654418
ma,intense,0.6258648634
ma,indicate,0.6191077828
ma,characteristic,0.6180303693
ma,extraordinary,0.6169866323
ma,distinctive,0.6132408381
ma,spot,0.6130361557
ma,spatial,0.6103775501
ma,striking,0.6103446484
ma,ideal,0.6102237105
mu,legendary,0.6049059629
mu,leading,0.5980114937
mu,intense,0.5956916809
mu,extraordinary,0.5929993391
mu,indicate,0.5927408934
mu,ideal,0.5895715952
mu,spot,0.587618351
mu,eliminate,0.5867789984
mu,unusual,0.586740613
mu,fundamental,0.5857397318
wabi,leading,0.5996870995
wabi,characteristic,0.5942424536
wabi,ideal,0.5923877954
wabi,distinctive,0.5919188261
wabi,legendary,0.591856122
wabi,intense,0.5917944908
wabi,spot,0.5911381841
wabi,indicate,0.5852673054
wabi,extraordinary,0.5841290951
wabi,overall,0.5840504169
sabi,leading,0.5999523997
sabi,intense,0.5978296399
sabi,legendary,0.5946933031
sabi,ideal,0.5937847495
sabi,spot,0.5923916698
sabi,characteristic,0.5920458436
sabi,distinctive,0.5910096169
sabi,indicate,0.5908406973
sabi,extraordinary,0.588686347
sabi,striking,0.5864712
wabi_sabi,intense,0.6070807576
wabi_sabi,ideal,0.6055491567
wabi_sabi,leading,0.6048457623
wabi_sabi,distinctive,0.6035766602
wabi_sabi,characteristic,0.6034803391
wabi_sabi,spot,0.6021648645
wabi_sabi,extraordinary,0.5999803543
wabi_sabi,striking,0.5985864401
wabi_sabi,indicate,0.5951016545
wabi_sabi,legendary,0.5943796635
en,leading,0.6162513494
en,legendary,0.6101766825
en,spot,0.6041734815
en,indicate,0.6034555435
en,striking,0.6029139757
en,characteristic,0.601016283
en,distinctive,0.6000602245
en,monumental,0.598987937
en,monument,0.5979794264
en,extraordinary,0.5967243314
engawa,leading,0.6178482771
engawa,spot,0.6077414751
engawa,characteristic,0.6052567959
engawa,striking,0.6036723256
engawa,distinctive,0.6032537818
engawa,legendary,0.5943923593
engawa,indicate,0.5941205621
engawa,locally,0.5930793285
engawa,extraordinary,0.5911868811
engawa,intense,0.5892212987
shōji,leading,0.607624054
shōji,spot,0.6041091681
shōji,striking,0.5971082449
shōji,distinctive,0.5964494944
shōji,characteristic,0.5945162773
shōji,monumental,0.5939171314
shōji,locally,0.5913527012
shōji,legendary,0.5905288458
shōji,indicate,0.5893229246
shōji,monument,0.5854488611
fusuma,spot,0.5935314894
fusuma,leading,0.5866154432
